,cafe_name,cafe_type,starring,visitor_review,blog_review,address,business_hours,phone_number,connection_site,description,menu,keyword,keyword_number,image_link
10,우주라이크커피 경산점,카페,4.77,84,4,경북 경산시 대학로10길 24 1층,21:00에 영업 종료,053-710-8852,,"반갑습니다 : )
우주라이크 커피 경산점 인사드립니다!
새롭고, 신선하고, 합리적인 커피!
브라질 내추럴, 콜롬비아 수프리모 워시드,
에티오피아 예가체프를 최적의 비율로 블렌딩하여
깊은 단맛과 균형있는 밸런스로 고급스러운 아로마와
테이스트를 느끼실 수 있습니다.",,"{'커피가 맛있어요': 34, '친절해요': 23, '디저트가 맛있어요': 18, '음료가 맛있어요': 15, '가성비가 좋아요': 12, '특별한 메뉴가 있어요': 9, '매장이 청결해요': 9, '대화하기 좋아요': 7, '주차하기 편해요': 6, '좌석이 편해요': 5, '인테리어가 멋져요': 5, '사진이 잘 나와요': 1, '집중하기 좋아요': 1, '화장실이 깨끗해요': 1, '뷰가 좋아요': 1}",61,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230612_128%2F16865544841247MFRz_JPEG%2FKakaoTalk_20230612_162036656.jpg"""
11,런던브릿지,"카페,디저트",4.14,120,27,경북 경산시 강변서로51길 21 현대아파트 상가1층 101호 런던브릿지,23:00에 영업 종료,053-813-2300,,"안녕하세요 정평동 디저트카페 런던브릿지입니다^^

기존 레스토랑에서 디저트카페로 새롭게 바뀐 런던브릿지에 커피드시러 오세요~

테이크아웃 천원할인(아메리카노,카페라떼,카푸치노)",,"{'커피가 맛있어요': 26, '디저트가 맛있어요': 18, '음료가 맛있어요': 16, '좌석이 편해요': 14, '가성비가 좋아요': 13, '친절해요': 12, '인테리어가 멋져요': 11, '대화하기 좋아요': 10, '특별한 메뉴가 있어요': 6, '매장이 청결해요': 4, '집중하기 좋아요': 4, '주차하기 편해요': 2, '사진이 잘 나와요': 1, '뷰가 좋아요': 1}",65,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180203_79%2F1517625757381CWcqS_JPEG%2F4WLudQY4Lqba17PlJRidcKGE.jpg"""
12,어벤더치커피 경산점,카페,0.0,167,16,경북 경산시 대학로 47 현대상가1층104호 어벤더치,20:00에 영업 종료,053-217-1238,,1.커피의 혁신더치식커피 2.가성비 대비최고의품질 3.친절하고 아늑한분위기,,"{'가성비가 좋아요': 57, '커피가 맛있어요': 56, '음료가 맛있어요': 35, '친절해요': 32, '디저트가 맛있어요': 14, '매장이 청결해요': 11, '특별한 메뉴가 있어요': 6, '인테리어가 멋져요': 3, '대화하기 좋아요': 3, '좌석이 편해요': 2, '집중하기 좋아요': 2, '사진이 잘 나와요': 1, '뷰가 좋아요': 1}",124,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191216_3%2F15764882060822gPMp_JPEG%2FdXCBGi7bjnU15pWFCpe1l-k0.jpg"""
13,잇슈,"카페,디저트",0.0,39,9,경북 경산시 대학로12길 15 1층,21:00에 영업 종료,0507-5239-3534,,"경산 정평역 3번 출구 근처 카페 잇슈(IT SOHE)입니다.
정평역 3번출구 경산 방향 첫번째 골목에서 우회전 100미터 아래 위치하고 있습니다

커피 음료 와 수제 크림 도넛 수제 에이드 등을 판매하고 있으며,
산미가 있는 맑고 다양한 향을 느낄수 있는 원두와 묵직하면서 고소함이 한층 높은 원두 중 취향에 맞게 골라 드셔 보실 수 있습니다.

수제 도넛은 레몬 크림. 크림 치즈 크림. 블루 베리 크림. 딸기 크림 4가지 종류이며,
직접 담궈 내어 드리는 에이드는 레몬. 블루베리. 자몽. 딸기 4종이 준비 되어있습니다.

흔하지 않은 감성적인 인테리어로 편안한 공간과 맛있는 커피. 도넛. 음료 제공 하고 있으니 많은 방문 부탁드립니다.",,"{'인테리어가 멋져요': 35, '커피가 맛있어요': 31, '디저트가 맛있어요': 27, '친절해요': 22, '사진이 잘 나와요': 17, '음료가 맛있어요': 14, '매장이 청결해요': 11, '특별한 메뉴가 있어요': 9, '대화하기 좋아요': 4, '집중하기 좋아요': 2, '화장실이 깨끗해요': 2, '음악이 좋아요': 1, '주차하기 편해요': 1, '가성비가 좋아요': 1}",38,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231030_74%2F1698667144628JP0pH_JPEG%2FKakaoTalk_20231030_205703381.jpg"""
14,더리터 정평옥산점,테이크아웃커피,0.0,106,8,경북 경산시 강변서로51길 3,22:00에 영업 종료,0507-877-3711,,"저희 매장은 [패스오더 앱]으로 편하게 주문이 가능한 매장입니다!
앱으로 미리 주문하고 방문 후 기다리지 않는 VIP 경험을 가져보세요!",,,,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211002_18%2F16331382113271nyfB_JPEG%2FpwZzRLe9IoUhr0344LRes_yW.jpg"""
15,더드림커피 경산정평점,테이크아웃커피,0.0,36,3,경북 경산시 대학로 70 경산1차우방맨션 103동 103호,20:30에 라스트오더,0507-0289-3973,,"경산시 정평동(정평역3번출구)에 위치한 테이크아웃커피전문점 더드림커피입니다.
더드림커피전문점에서는 고품격의 최고급원두를 제공하고 있으며, 더드림커피전문점의 빙수는 한번만 먹어본 사람이 없을 정도로 재주문율과 가성비1등을 늘 유지하고 있습니다. 배달의민족, 요기요, 쿠팡잇츠를 통해서 집까지 안전하게 배달해 드리고 있으며, 배달시 엎질러지지 않도록 안전하고 꼼꼼하게 포장해서 보내드린답니다. 우리동네 1등 커피맛집 많은 사랑과 격려 부탁드립니다.
대표메뉴 : 1리터보틀커피, 블루베리치즈빙수, 생딸기빙수, 인절미빙수, 밀크팥빙수, 녹차빙수, 망고빙수, 딸기라떼, 망고밀크쉐이크, 딸기요거트스무디, 프리미엄레인보우케익, 프리미엄초코가나쉬케익, 프리미엄당근케익, 프리미엄순수우유크림케익, 더드림도너츠, 벌꿀케이크",,,,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221219_121%2F16714233162486iJEu_JPEG%2FKakaoTalk_20221215_222932483_23.jpg"""
16,착한빵집,베이커리,4.5,1026,13,경북 경산시 대학로12길 21-1,2023.11.,053-812-5041,,,,"{'빵이 맛있어요': 530, '가성비가 좋아요': 266, '친절해요': 209, '매장이 청결해요': 82, '특별한 메뉴가 있어요': 59, '커피가 맛있어요': 9, '음료가 맛있어요': 7, '인테리어가 멋져요': 5, '대화하기 좋아요': 5, '집중하기 좋아요': 4, '좌석이 편해요': 3, '디저트가 맛있어요': 3, '메뉴 구성이 알차요': 2, '주차하기 편해요': 2, '사진이 잘 나와요': 2, '화장실이 깨끗해요': 2, '차분한 분위기에요': 1, '재료가 신선해요': 1, '아이와 가기 좋아요': 1, '건강한 맛이에요': 1, '종류가 다양해요': 1, '뷰가 좋아요': 1}",673,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200218_202%2F1582003484437r4y5j_JPEG%2FYhM9cX82TTvKGRen_YPCJfCZ.jpeg.jpg"""
17,마실커피 정평점,"카페,디저트",0.0,79,52,경북 경산시 대학로12길 29 101호,23:00에 영업 종료,0507-1315-4894,,"안녕하세요, 마실커피정평점입니다. 앞으로 많은 관심과 이용부탁드립니다:)",,,,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220803_277%2F1659496526178Lcdhq_JPEG%2FKakaoTalk_20220803_121210458.jpg"""
18,팔롬비니,카페,0.0,98,7,경북 경산시 강변서로 243,22:00에 영업 종료,070-4024-5567,,2층 테라스에서 보이는 강변뷰와 잔잔한 바람에 머리결이 날리는 편안한 카페입니다.교황청 납품 커피의 진한 이탈리아 에스프레소를 경험할수있는 흔치 않는 곳으로 이벤트로 펼쳐지는 한여름밤의 테라스 와인 파티는 황홀합니다.,,"{'커피가 맛있어요': 34, '친절해요': 32, '음료가 맛있어요': 28, '매장이 청결해요': 27, '디저트가 맛있어요': 24, '대화하기 좋아요': 19, '특별한 메뉴가 있어요': 18, '가성비가 좋아요': 13, '집중하기 좋아요': 11, '인테리어가 멋져요': 9, '뷰가 좋아요': 9, '좌석이 편해요': 7, '사진이 잘 나와요': 4, '오래 머무르기 좋아요': 2, '화장실이 깨끗해요': 2, '차분한 분위기에요': 1, '음악이 좋아요': 1, '주차하기 편해요': 1}",94,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220630_17%2F1656540317484eTrFA_JPEG%2F20220609_111533.jpg"""
19,커피왕 정평점,테이크아웃커피,4.53,195,6,경북 경산시 대학로8길 21,20:40에 영업 종료,070-8691-4979,,"바쁜 일상 속에서 커피왕 매장을 방문하는 시간 동안 만큼은 왕처럼 편하게 먹고 마시고 즐길 수 있는 서비스를 제공해드리기 위해 항상 노력하고 최선을 다하고 있습니다.
크기도 왕, 맛도 왕, 가격도 왕, 서비스도 왕!
고객은 왕이다 라는 마인드로 모든 면에서 고객을 만족 시켜줄 수 있도록 꾸준히 연구하고 발전해 나가는 고객 맞춤 커피 전문점 브랜드로 성장하도록 노력하겠습니다.",,,,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20170705_248%2F1499229669920CrqKW_JPEG%2F186655537129303_0.jpeg"""
20,스터디카페 더딩글 정평,스터디카페,0.0,40,18,경북 경산시 강변서로51길 25 3층,연중무휴,0507-1353-9101,,"스터디카페 더_딩글은 여러분을 위한 감성 공간이에요.
함께 뒹굴고 싶은 편안하고 아늑한 공간!!!

꿈을 위해 열심히 공부 하는 것도
좋아하는 책을 읽어도
커피만 마셔도 좋은

더딩글 정평점은 좋은 환경을 위해 한결같이 노력할께요:)",,,,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230328_139%2F16799726811163TQxX_JPEG%2F5%25BD%25C3%25B0%25A3%25B9%25AB%25B7%25E1.jpg"""
21,커피컵카페,"카페,디저트",0.0,25,0,경북 경산시 강변서로51길 20 커피컵카페,20:30에 라스트오더,0507-1385-1981,,"작가의 작품을 감상할 수 있는 특별한 갤러리 카페 
특별한 날 특별한 사람과 데이트코스로
소중한 사람과 즐거운 시간을 함께 보내는 낭만이 있는 커피컵카페",,,,
22,청담커피 정평점,카페,0.0,14,3,경북 경산시 대학로8길 25 1층,22:00에 영업 종료,0507-1328-2526,,"High Quality & Low Price
최고의 스페셜티 커피와 음료, 디저트를 합리적인 가격에 판매하는 청담커피입니다.
청춘을 담은 청담커피.",,,,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230102_139%2F1672657233443DrzTz_PNG%2F1672656791822.png"""
23,모어코지,"카페,디저트",0.0,106,9,"경북 경산시 대학로13길 91-22 1, 2층",22:00에 영업 종료,0507-1320-1305,,"맛있는 동네 카페! 항상 정성스럽게 제공하겠습니다
[음료 포장 주문 시 1000원 할인!]
[회원 가입 하시면 2% 적립 가능!]
------
하루 중 편히 쉬다가실 수 있게 항상 편안하고 친절한 매장 되겠습니다",,,,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220718_293%2F1658116422552txLyM_JPEG%2FKakaoTalk_20220718_125144673_02.jpg"""
24,하봄 정평점,"카페,디저트",0.0,72,1,경북 경산시 대학로 59-4 1층 카페 하봄,08:30에 영업 시작,053-818-0016,,"콜롬비아.브라질산 블렌딩된 원두로 부드럽고 고소한 에소프레소를 드실수 있으며 디카페인.헤이즐넛 고급원두를 사용하며 내가족이 먹는다는 생각으로 건겅한 먹거리를 제공하고자 노력하는 하봄입니다
눈꽃빙수.크로플.허니브레드.모카번.크로크무슈등
저렴하고 맛있는 70여종의 음료와베이커리 다양한 메뉴들이 기다리고 있어요:)
많은 이용 부탁드립니다~",,"{'커피가 맛있어요': 55, '음료가 맛있어요': 26, '가성비가 좋아요': 25, '디저트가 맛있어요': 19, '친절해요': 8, '인테리어가 멋져요': 6, '특별한 메뉴가 있어요': 6, '매장이 청결해요': 3, '대화하기 좋아요': 2, '사진이 잘 나와요': 1, '뷰가 좋아요': 1}",72,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230707_251%2F1688711490322YqW9R_JPEG%2F%25C7%25CF%25BA%25BD_LOGO_Modeling1.jpg"""
25,핑크래빗,"카페,디저트",4.88,27,1,경북 경산시 대학로12길 29-1,10:00에 영업 시작,010-7712-4500,,,,"{'음료가 맛있어요': 5, '친절해요': 5, '커피가 맛있어요': 4, '매장이 청결해요': 3, '디저트가 맛있어요': 1, '사진이 잘 나와요': 1, '가성비가 좋아요': 1, '집중하기 좋아요': 1}",11,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201130_274%2F1606712141068imJo2_JPEG%2FoLM4zCxDlVr7FfdY41KedAD_.jpg"""
26,카페 백서향,"카페,디저트",4.62,73,2,경북 경산시 대학로12길 21-2 1층,20:00에 영업 종료,0507-1428-7334,,,,"{'친절해요': 36, '커피가 맛있어요': 25, '인테리어가 멋져요': 11, '음료가 맛있어요': 6, '좌석이 편해요': 4, '디저트가 맛있어요': 4, '가성비가 좋아요': 4, '매장이 청결해요': 4, '대화하기 좋아요': 4, '사진이 잘 나와요': 1, '집중하기 좋아요': 1, '화장실이 깨끗해요': 1}",49,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221112_269%2F16682155732872CONl_JPEG%2FC7A1FF7E-2B6C-460D-8F8F-B8E2A53334D3.jpeg"""
27,제이제이커피 정평점,카페,4.51,39,4,경북 경산시 대학로8길 25,,053-813-6215,,,,,,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200318_231%2F1584514255128bMzJP_JPEG%2FxF3dBRUFfX24ewPMo5Jp8fLP.jpeg.jpg"""
28,카페 올로르,카페,4.69,43,5,경북 경산시 대학로16길 20 1층 서편 첫번째집,11:00에 영업 시작,070-8873-8082,,,,,,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210204_264%2F1612408428107ErVLe_JPEG%2FgaORscefhOkXL5MZj7vqHGi0.jpeg.jpg"""
29,빵터졌네,베이커리,4.26,92,0,경북 경산시 강변서로51길 15,4.2.일,,,,,,,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20171108_278%2F1510102848813gx4MB_JPEG%2FtORLXaSgZdwRwJonMIibLGid.jpg"""
30,카페마마,"카페,디저트",0.0,22,0,경북 경산시 대학로9길 41-2,,,,,,,,
31,빵마을,베이커리,4.5,103,1,경북 경산시 대학로9길 35,7.14.금,053-812-3109,,,,"{'빵이 맛있어요': 62, '친절해요': 27, '가성비가 좋아요': 23, '매장이 청결해요': 9, '특별한 메뉴가 있어요': 8, '사진이 잘 나와요': 2, '집중하기 좋아요': 2, '대화하기 좋아요': 2, '커피가 맛있어요': 1, '좌석이 편해요': 1, '음료가 맛있어요': 1, '인테리어가 멋져요': 1, '주차하기 편해요': 1, '화장실이 깨끗해요': 1}",77,
32,투썸플레이스 대구사월강변점,카페,0.0,131,40,대구 수성구 성동로 70 지하1층,22:00에 라스트오더,0507-1429-3660,,투썸플레이스 대구사월강변점 대형매장과 야외좌석완비 야외애견동반,,"{'커피가 맛있어요': 77, '인테리어가 멋져요': 60, '디저트가 맛있어요': 40, '음료가 맛있어요': 37, '주차하기 편해요': 34, '친절해요': 28, '사진이 잘 나와요': 25, '뷰가 좋아요': 24, '매장이 청결해요': 22, '대화하기 좋아요': 18, '좌석이 편해요': 8, '화장실이 깨끗해요': 7, '매장이 넓어요': 6, '집중하기 좋아요': 6, '특별한 메뉴가 있어요': 4, '가성비가 좋아요': 3, '아늑해요': 2, '룸이 잘 되어있어요': 2, '차분한 분위기에요': 1, '야외 공간이 멋져요': 1}",129,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231017_289%2F1697468853236H981z_JPEG%2FIMG_20230925_222743_562.jpg"""
